,id,price,region,city,population,percentage_under_30,possible_venues_in_the_city,large_corporations_in_the_city,avg_income_in_the_city,sights_in_the_city,room_type,accommodates,bathrooms_shared,bathrooms_num,bedrooms,beds,public_transport_stops_near_the_apartment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_wifi,amenities_kitchen,amenities_essentials,amenities_heating,amenities_washer,amenities_long_term_stays_allowed,amenities_hair_dryer,amenities_hangers,amenities_dedicated_workspace,amenities_hot_water,amenities_iron,amenities_smoke_alarm,amenities_shampoo,amenities_dishes_and_silverware,amenities_cooking_basics,amenities_refrigerator,amenities_bed_linens,amenities_stove,amenities_coffee_maker,amenities_tv,amenities_oven,amenities_free_street_parking,amenities_dishwasher,amenities_elevator,amenities_host_greets_you,amenities_first_aid_kit,amenities_microwave,amenities_extra_pillows_and_blankets,amenities_patio_or_balcony,amenities_private_entrance,amenities_fire_extinguisher,amenities_luggage_dropoff_allowed,amenities_carbon_monoxide_alarm,amenities_lock_on_bedroom_door,amenities_dryer,amenities_cable_tv,amenities_tv_with_standard_cable,amenities_bathtub,amenities_free_parking_on_premises,amenities_shower_gel,amenities_baking_sheet,amenities_room-darkening_shades,amenities_single_level_home,amenities_hot_water_kettle,amenities_freezer,amenities_backyard,amenities_paid_parking_off_premises,amenities_cleaning_products,amenities_dining_table,amenities_wine_glasses
7062,23354962,20,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,1,1.0,1.0,1.0,1,4.33,5.0,4.67,5.0,4.67,5.0,5.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,23355674,42,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,1,1,1.0,1.0,1.0,4,4.93,4.88,4.81,4.9,4.97,4.72,4.9,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7064,23363958,15,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,3,1,1.0,1.0,1.0,0,4.8,4.6,4.8,4.6,4.4,4.6,4.8,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,23382965,27,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Entire home/apt,2,0,1.0,1.0,1.0,5,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,23393982,50,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,2,0,1.0,1.0,2.0,2,5.0,5.0,4.88,5.0,5.0,4.75,4.88,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7067,23406987,29,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,1,1,1.0,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,23457459,60,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,2,0,1.0,1.0,1.0,3,4.67,5.0,4.0,4.67,5.0,4.67,4.67,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7073,23540488,16,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,1,1.0,1.0,1.0,5,4.67,4.78,4.0,4.67,4.89,4.89,5.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,23559852,69,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,3,0,1.0,1.0,2.0,4,4.58,4.58,4.33,4.75,4.75,4.67,4.33,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,23606269,25,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,1,1.0,1.0,1.0,1,5.0,5.0,4.89,4.78,4.78,4.89,4.89,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076,23620004,23,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Private room,2,1,1.5,1.0,1.0,3,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7081,23758953,20,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,1,1.0,1.0,1.0,1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,23786917,65,The Vale of Arryn,Runestone,188827,0.24,8,4,7647,15,Private room,3,1,1.0,2.0,1.0,0,4.88,4.88,4.75,4.88,5.0,4.88,4.75,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7085,23854303,60,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Entire home/apt,2,0,1.0,1.0,1.0,5,5.0,4.5,4.5,5.0,5.0,4.5,4.5,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,23855318,70,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,2,0,1.0,1.0,1.0,4,4.96,4.92,4.92,5.0,5.0,4.84,4.88,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,23950811,30,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,1,1.0,1.0,1.0,2,4.5,4.83,4.67,4.5,4.83,5.0,4.67,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,24012578,30,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,1,1,1.0,1.0,1.0,1,4.4,5.0,4.8,4.4,5.0,4.6,4.4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7093,24024373,80,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Entire home/apt,2,0,1.0,1.0,1.0,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7094,24028146,30,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,1.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,24156052,22,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,1.0,3,4.88,5.0,4.13,5.0,5.0,4.88,5.0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7101,24298770,30,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,1,1.0,1.0,1.0,0,4.94,5.0,4.94,4.88,5.0,4.82,5.0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7102,24328002,57,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,3,1,1.0,1.0,2.0,0,4.86,4.96,4.92,4.92,4.81,4.66,4.83,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
7104,24366244,55,The Vale of Arryn,Runestone,188827,0.24,8,4,7647,15,Entire home/apt,3,0,1.0,1.0,1.0,0,4.78,4.95,4.68,4.95,4.95,4.83,4.75,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7106,24392236,26,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Private room,2,1,1.0,1.0,1.0,0,4.85,4.95,4.73,4.93,4.98,4.76,4.75,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7107,24440219,36,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,1.0,0,4.6,4.65,4.8,4.85,4.85,4.7,4.65,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7108,24489649,36,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,2.5,1.0,1.0,2,5.0,5.0,5.0,4.5,5.0,5.0,5.0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,24508245,75,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.5,1.0,2.0,2,4.5,4.5,5.0,5.0,5.0,5.0,4.5,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7111,24578999,28,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,1,1,1.5,1.0,1.0,4,4.17,4.33,3.0,4.67,4.83,4.5,3.83,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,24725352,25,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Private room,1,1,1.0,1.0,1.0,5,4.86,4.94,4.75,4.92,4.96,4.87,4.87,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7115,24740450,37,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Private room,2,1,1.0,1.0,1.0,0,4.91,4.98,4.87,4.98,4.96,4.93,4.87,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,24764361,82,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Entire home/apt,4,0,1.0,1.0,3.0,0,4.89,4.89,4.78,4.67,4.89,4.78,4.78,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7117,24766691,72,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,4,0,1.0,2.0,2.0,4,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7118,24769894,125,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,4,0,1.0,2.0,2.0,5,4.78,4.78,4.78,4.78,4.89,5.0,4.56,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,24819416,43,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Entire home/apt,3,0,1.0,1.0,1.0,2,4.91,4.96,4.93,4.95,4.93,4.88,4.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,24884080,30,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,1,1,1.0,1.0,1.0,2,4.89,4.84,4.63,4.89,5.0,4.84,4.58,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7123,24915353,49,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,0,1.0,1.0,1.0,0,4.65,4.88,4.53,4.82,4.94,4.71,4.82,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7127,24931388,40,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,1.0,4,4.38,4.77,4.08,4.46,4.77,4.08,4.62,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,25032777,60,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,4,0,1.0,1.0,4.0,2,4.7,4.72,4.84,4.91,4.7,4.74,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7131,25065737,80,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,0,1.0,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,25091588,60,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,4,0,1.0,1.0,2.0,3,4.8,5.0,4.8,5.0,5.0,5.0,4.8,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,25179019,25,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,1,1.0,1.0,1.0,2,4.67,4.89,4.37,4.81,4.81,4.81,4.81,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7135,25195295,36,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,3,1,1.0,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,25200040,22,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Private room,2,1,1.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7137,25204007,39,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,0,1.0,1.0,1.0,2,4.85,5.0,5.0,4.85,5.0,4.85,4.77,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7139,25290180,50,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,2,0,1.0,1.0,2.0,4,4.83,4.85,4.76,4.85,4.95,4.8,4.76,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7140,25416507,40,The Vale of Arryn,Runestone,188827,0.24,8,4,7647,15,Private room,2,1,1.0,1.0,1.0,4,4.85,4.69,4.08,5.0,5.0,4.85,4.31,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,25566810,30,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,1,1,1.0,1.0,1.0,3,4.75,5.0,5.0,5.0,4.5,5.0,5.0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7144,25611071,80,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,2,0,1.0,1.0,1.0,2,5.0,5.0,5.0,5.0,5.0,4.9,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1
7147,25737796,50,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,1.0,3,5.0,5.0,4.92,5.0,5.0,4.99,4.96,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7149,25771264,35,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Private room,2,1,1.0,1.0,1.0,3,4.5,4.4,3.8,5.0,4.8,4.9,4.3,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,25789210,150,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,4,0,1.0,2.0,3.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7152,25807388,50,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,1,1.0,1.0,1.0,0,4.81,4.86,4.59,4.97,4.92,4.84,4.78,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,25923159,91,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Entire home/apt,3,0,1.0,1.0,2.0,3,4.78,4.67,4.67,4.56,4.89,4.78,4.78,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7155,25933983,35,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,1.0,2,5.0,5.0,4.7,4.9,5.0,4.9,4.8,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,25934882,25,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,1,1.0,1.0,1.0,0,4.95,5.0,4.9,4.95,5.0,4.65,4.75,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
7157,25939560,39,The Vale of Arryn,Runestone,188827,0.24,8,4,7647,15,Private room,2,1,1.0,1.0,2.0,1,5.0,5.0,4.95,4.84,5.0,4.74,4.84,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1
7158,25961153,124,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,2,0,1.0,1.0,1.0,2,4.0,4.67,4.0,4.33,5.0,5.0,4.33,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7160,26001190,79,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Entire home/apt,2,0,1.0,1.0,1.0,1,4.75,4.75,4.75,5.0,4.75,4.75,4.5,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7161,26003304,40,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.5,1.0,1.0,4,4.92,4.85,4.62,4.92,5.0,4.85,4.92,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,26045031,125,The Vale of Arryn,Ironoaks,101791,0.19,0,4,6070,5,Entire home/apt,2,0,1.0,1.0,1.0,2,5.0,5.0,5.0,3.5,4.5,4.5,4.5,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7164,26058059,20,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,1,1,1.0,1.0,1.0,1,4.98,5.0,4.92,5.0,4.98,4.87,4.96,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7166,26197580,30,The Vale of Arryn,The Eyrie,119939,0.22,8,2,4052,10,Private room,2,1,1.0,1.0,2.0,3,4.19,4.44,4.25,4.6,4.63,4.67,4.4,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,26245413,60,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Private room,2,1,1.0,1.0,0.0,4,4.9,4.95,4.76,4.9,4.9,4.92,4.82,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7171,26278609,31,The Vale of Arryn,Runestone,188827,0.24,8,4,7647,15,Private room,2,1,1.0,1.0,1.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,26279119,40,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,3,0,1.0,1.0,1.0,0,4.6,5.0,4.4,5.0,5.0,4.4,5.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7173,26292139,43,The Vale of Arryn,Gull Town,196152,0.36,3,4,3841,19,Private room,2,1,1.0,1.0,2.0,0,4.75,4.95,4.8,4.95,4.85,4.65,4.8,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7175,26335756,41,The Vale of Arryn,Longbow Hall,166259,0.28,7,2,4196,12,Entire home/apt,2,0,1.0,1.0,1.0,2,4.78,5.0,4.56,5.0,4.78,4.89,4.89,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,26391370,42,The Vale of Arryn,Runestone,188827,0.24,8,4,7647,15,Private room,1,1,1.0,1.0,0.0,2,4.09,4.5,4.28,4.59,4.44,4.66,4.41,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
